-3.280866861343383789e+00,1.970796227455139160e+00,8.646631240844726562e-02,-6.644724309444427490e-02,2.677175700664520264e-01,1.433767229318618774e-01,-5.834430083632469177e-02,5.081133171916007996e-02,2.510426044464111328e-01,1.496920138597488403e-01,-3.780724713578820229e-03,1.573111563920974731e-01,1.555466800928115845e-01,-1.258737146854400635e-01,3.025521636009216309e-01,2.747702836990356445e+00,2.290508031845092773e+00,-3.516174554824829102e-01,-5.903016328811645508e-01,-6.366276741027832031e-01,-5.185186862945556641e-01,-4.704629182815551758e-01,-4.865522980690002441e-01,-2.985104322433471680e-01,-1.306733191013336182e-01,-3.451746404170989990e-01,-3.786608874797821045e-01,-2.896432280540466309e-01,-2.803314030170440674e-01,-2.611363530158996582e-01,0.000000000000000000e+00
-3.327322483062744141e+00,1.911001086235046387e+00,2.500233054161071777e-01,-2.360732294619083405e-02,2.444919645786285400e-01,5.884960666298866272e-02,4.001032561063766479e-02,8.040239661931991577e-02,2.353384643793106079e-01,1.899086125195026398e-02,-5.129879340529441833e-03,1.904654949903488159e-01,1.793304234743118286e-01,1.196853816509246826e-02,1.351874321699142456e-01,2.719011783599853516e+00,2.331175804138183594e+00,-2.659744918346405029e-01,-5.286793708801269531e-01,-4.634960591793060303e-01,-5.255492329597473145e-01,-5.968489646911621094e-01,-5.266450643539428711e-01,-3.786127269268035889e-01,-2.125625163316726685e-01,-3.835954964160919189e-01,-2.848017513751983643e-01,-1.944377869367599487e-01,-2.906799316406250000e-01,-3.983044922351837158e-01,0.000000000000000000e+00
-3.212719202041625977e+00,2.064378976821899414e+00,-1.948344856500625610e-01,5.125994235277175903e-02,2.961980700492858887e-01,2.265051454305648804e-01,-4.780897498130798340e-02,2.189668081700801849e-02,3.419455587863922119e-01,-3.508420195430517197e-03,-8.410780131816864014e-02,2.530855834484100342e-01,1.987529695034027100e-01,6.674137432128190994e-03,8.228172361850738525e-02,2.941614627838134766e+00,2.064816236495971680e+00,-4.287853538990020752e-01,-3.285304009914398193e-01,-4.673139750957489014e-01,-4.770677685737609863e-01,-4.494222998619079590e-01,-6.356801390647888184e-01,-4.178739488124847412e-01,-2.665535509586334229e-01,-3.829569518566131592e-01,-2.708483338356018066e-01,-1.944706588983535767e-01,-3.344573974609375000e-01,-3.524701595306396484e-01,0.000000000000000000e+00
-3.155810356140136719e+00,2.160415172576904297e+00,-2.655265927314758301e-01,1.236522048711776733e-01,2.425376623868942261e-01,3.362676873803138733e-02,6.134843081235885620e-02,1.090937331318855286e-01,2.058791816234588623e-01,-8.379938453435897827e-02,1.657350361347198486e-02,3.154888451099395752e-01,1.776008009910583496e-01,-9.211233258247375488e-02,1.510321944952011108e-01,2.906563520431518555e+00,2.122483730316162109e+00,-3.502658009529113770e-01,-2.860774099826812744e-01,-4.541398286819458008e-01,-5.162147879600524902e-01,-4.595322310924530029e-01,-5.329490900039672852e-01,-3.323179185390472412e-01,-3.032180368900299072e-01,-4.274883568286895752e-01,-3.260508775711059570e-01,-2.261590957641601562e-01,-4.146573841571807861e-01,-3.999758958816528320e-01,0.000000000000000000e+00
-3.477908372879028320e+00,1.551846146583557129e+00,4.419061541557312012e-01,1.719696968793869019e-01,2.614548802375793457e-01,2.256260961294174194e-01,-2.906744554638862610e-02,2.472220733761787415e-02,2.340341508388519287e-01,1.403240710496902466e-01,3.221748769283294678e-02,1.888617724180221558e-01,1.485452800989151001e-01,-3.931028023362159729e-02,1.247780993580818176e-01,2.741840362548828125e+00,2.221085786819458008e+00,-2.706786692142486572e-01,-5.827122926712036133e-01,-7.240699529647827148e-01,-6.147701740264892578e-01,-6.026561260223388672e-01,-6.824998855590820312e-01,-3.139886856079101562e-01,3.489105074550025165e-05,-2.857743203639984131e-01,-2.300329208374023438e-01,-8.081298321485519409e-02,-2.822821140289306641e-01,-2.926830649375915527e-01,0.000000000000000000e+00
-3.437375545501708984e+00,1.675461888313293457e+00,2.778510749340057373e-01,6.938043981790542603e-02,3.041096031665802002e-01,2.251820415258407593e-01,-5.636812187731266022e-03,-2.292201155796647072e-03,2.795251011848449707e-01,1.353373080492019653e-01,2.830454520881175995e-02,1.304299086332321167e-01,1.533457189798355103e-01,6.871678680181503296e-02,9.765981137752532959e-02,2.666246175765991211e+00,2.364079952239990234e+00,-2.572874724864959717e-01,-4.849690794944763184e-01,-5.485826134681701660e-01,-5.778020620346069336e-01,-5.783032178878784180e-01,-7.079237699508666992e-01,-3.120021224021911621e-01,-1.584693938493728638e-01,-3.529870808124542236e-01,-2.875097990036010742e-01,-1.961439251899719238e-01,-2.644637823104858398e-01,-3.038815259933471680e-01,0.000000000000000000e+00
-3.467161893844604492e+00,1.590005636215209961e+00,4.726690053939819336e-01,3.332361206412315369e-02,1.330554932355880737e-01,1.513716131448745728e-01,1.340479850769042969e-01,1.496770977973937988e-01,2.163438647985458374e-01,1.197645068168640137e-01,1.826591975986957550e-02,7.893884181976318359e-02,1.819687783718109131e-01,2.094217687845230103e-01,-2.169238403439521790e-02,2.477992773056030273e+00,2.549126148223876953e+00,-2.190568298101425171e-01,-6.122332811355590820e-01,-6.920797228813171387e-01,-6.092221736907958984e-01,-5.319785475730895996e-01,-5.165597200393676758e-01,-3.689060509204864502e-01,-1.702747792005538940e-01,-3.082993030548095703e-01,-3.197905123233795166e-01,-1.457189321517944336e-01,-1.857067942619323730e-01,-3.472913801670074463e-01,0.000000000000000000e+00
-3.275444269180297852e+00,1.979954719543457031e+00,4.859582334756851196e-02,-1.848773844540119171e-02,2.573928534984588623e-01,2.210099995136260986e-01,1.160281617194414139e-02,8.336510509252548218e-02,2.423622012138366699e-01,2.440177649259567261e-02,-1.127289235591888428e-01,2.312523722648620605e-01,2.558127641677856445e-01,-1.051240935921669006e-01,1.560348272323608398e-01,2.883567094802856445e+00,2.126919031143188477e+00,-3.263994455337524414e-01,-4.826895892620086670e-01,-5.443415045738220215e-01,-4.736941456794738770e-01,-5.393285155296325684e-01,-5.722330808639526367e-01,-4.413914978504180908e-01,-2.089864462614059448e-01,-3.668301701545715332e-01,-2.634384036064147949e-01,-1.307230293750762939e-01,-2.798491716384887695e-01,-3.805811703205108643e-01,0.000000000000000000e+00
-3.348080873489379883e+00,1.844395399093627930e+00,3.159703314304351807e-01,2.193500846624374390e-02,1.356634795665740967e-01,7.995871454477310181e-02,8.128846436738967896e-02,2.359148710966110229e-01,2.722557783126831055e-01,5.801834538578987122e-02,-1.253748536109924316e-01,7.917221635580062866e-02,2.345134317874908447e-01,1.989024430513381958e-01,-8.453275263309478760e-02,2.842610836029052734e+00,2.157434701919555664e+00,-2.258818298578262329e-01,-5.716792941093444824e-01,-6.591371893882751465e-01,-5.892495512962341309e-01,-5.483852028846740723e-01,-4.706311523914337158e-01,-4.005871117115020752e-01,-2.376021146774291992e-01,-3.719912469387054443e-01,-2.507958710193634033e-01,-1.609400659799575806e-01,-1.952241212129592896e-01,-3.179412186145782471e-01,0.000000000000000000e+00
-3.412301301956176758e+00,1.722455739974975586e+00,4.550631046295166016e-01,9.156913496553897858e-03,1.029735654592514038e-01,1.960402578115463257e-01,1.396797597408294678e-01,3.653717786073684692e-02,1.067954003810882568e-01,1.040788069367408752e-01,9.343576431274414062e-02,1.777267307043075562e-01,1.172307133674621582e-01,-3.529958799481391907e-02,1.864272207021713257e-01,2.751330137252807617e+00,2.273372888565063477e+00,-1.919382959604263306e-01,-4.060441255569458008e-01,-6.304366588592529297e-01,-5.467851758003234863e-01,-5.095747113227844238e-01,-6.442646384239196777e-01,-4.511102437973022461e-01,-1.929362267255783081e-01,-3.117673397064208984e-01,-2.532293200492858887e-01,-1.666619330644607544e-01,-3.534024953842163086e-01,-3.665519952774047852e-01,0.000000000000000000e+00
-3.277389049530029297e+00,2.020310401916503906e+00,1.076972205191850662e-02,1.702878475189208984e-01,2.002000510692596436e-01,9.917940199375152588e-02,2.092918753623962402e-02,2.950872527435421944e-03,1.926743239164352417e-01,9.868583083152770996e-02,6.489781290292739868e-02,9.579627215862274170e-02,5.340764671564102173e-02,1.678436547517776489e-01,7.945618033409118652e-02,2.851847410202026367e+00,2.168273687362670898e+00,-2.983480989933013916e-01,-1.699038296937942505e-01,-4.363086521625518799e-01,-5.933974385261535645e-01,-5.682089924812316895e-01,-6.138799786567687988e-01,-4.158462584018707275e-01,-2.522238790988922119e-01,-3.712785840034484863e-01,-2.602913379669189453e-01,-3.605180084705352783e-01,-3.732546567916870117e-01,-3.066609799861907959e-01,0.000000000000000000e+00
-3.506051540374755859e+00,1.471955060958862305e+00,4.960943758487701416e-01,1.597549021244049072e-01,1.878260672092437744e-01,2.118351012468338013e-01,9.561248868703842163e-02,2.426443388685584068e-03,8.270894736051559448e-02,1.475879997014999390e-01,1.576448082923889160e-01,2.206504642963409424e-01,1.316740661859512329e-01,-8.904556930065155029e-02,2.293266057968139648e-01,2.465423822402954102e+00,2.566725015640258789e+00,-1.177750676870346069e-01,-3.979644775390625000e-01,-5.906760692596435547e-01,-6.069961786270141602e-01,-5.599587559700012207e-01,-6.391044855117797852e-01,-4.515188038349151611e-01,-2.280731052160263062e-01,-2.815219163894653320e-01,-2.034884989261627197e-01,-1.523216515779495239e-01,-3.962538540363311768e-01,-4.064961075782775879e-01,0.000000000000000000e+00
-3.324441432952880859e+00,1.906148195266723633e+00,-6.527062505483627319e-02,5.673246830701828003e-02,2.507918477058410645e-01,1.358037889003753662e-01,1.060642451047897339e-01,4.223373904824256897e-02,2.705580890178680420e-01,5.281890183687210083e-02,-2.108462154865264893e-02,2.706159055233001709e-01,1.886473894119262695e-01,-3.248587250709533691e-02,1.628680080175399780e-01,2.894018650054931641e+00,2.122384548187255859e+00,-2.766734063625335693e-01,-2.380670160055160522e-01,-4.375719428062438965e-01,-5.668079257011413574e-01,-5.136306285858154297e-01,-6.317050457000732422e-01,-3.804488778114318848e-01,-2.631552815437316895e-01,-3.838529288768768311e-01,-3.154069185256958008e-01,-2.668139040470123291e-01,-3.274331092834472656e-01,-4.148357510566711426e-01,0.000000000000000000e+00
-3.353029012680053711e+00,1.862521052360534668e+00,9.486803784966468811e-03,2.006663233041763306e-01,1.681016683578491211e-01,1.582968980073928833e-01,1.365348547697067261e-01,6.572207063436508179e-02,1.698110997676849365e-01,-4.844941664487123489e-03,8.072119206190109253e-03,3.262007832527160645e-01,1.408278793096542358e-01,-1.553101278841495514e-02,1.271634399890899658e-01,3.011685848236083984e+00,1.954495668411254883e+00,-3.692617714405059814e-01,-2.591973543167114258e-01,-5.108969807624816895e-01,-6.107385754585266113e-01,-4.506991803646087646e-01,-5.661615133285522461e-01,-4.219854772090911865e-01,-2.254774719476699829e-01,-4.088425636291503906e-01,-2.019613981246948242e-01,-2.094580382108688354e-01,-3.757223784923553467e-01,-3.557792901992797852e-01,0.000000000000000000e+00
-3.439590692520141602e+00,1.691847085952758789e+00,2.473149597644805908e-01,1.326042264699935913e-01,2.237938195466995239e-01,1.372449398040771484e-01,1.013811081647872925e-01,4.685346782207489014e-02,1.846858710050582886e-01,3.296939656138420105e-02,5.633037164807319641e-02,2.560428082942962646e-01,1.642455309629440308e-01,4.799303039908409119e-02,1.162840127944946289e-01,2.894719362258911133e+00,2.114717960357666016e+00,-2.414671480655670166e-01,-2.398797571659088135e-01,-4.430028796195983887e-01,-5.418521761894226074e-01,-5.297361612319946289e-01,-6.415594220161437988e-01,-4.276323616504669189e-01,-2.823317646980285645e-01,-3.943602740764617920e-01,-2.511268258094787598e-01,-2.099580615758895874e-01,-4.119742512702941895e-01,-3.945565223693847656e-01,0.000000000000000000e+00
-3.529638767242431641e+00,1.464600324630737305e+00,3.582760691642761230e-01,1.940016448497772217e-01,2.139992713928222656e-01,1.385611146688461304e-01,1.386554688215255737e-01,1.311002522706985474e-01,2.185683101415634155e-01,1.043784469366073608e-01,1.204655468463897705e-01,1.003052443265914917e-01,1.251553297042846680e-01,1.643556654453277588e-01,5.721598863601684570e-02,2.664415121078491211e+00,2.378717422485351562e+00,-3.539159297943115234e-01,-2.769159078598022461e-01,-4.997841715812683105e-01,-6.530978083610534668e-01,-5.830897092819213867e-01,-6.371936798095703125e-01,-3.794421851634979248e-01,-2.049665302038192749e-01,-3.519453704357147217e-01,-3.130549490451812744e-01,-2.637445926666259766e-01,-2.988954484462738037e-01,-2.270869016647338867e-01,0.000000000000000000e+00
-3.393984794616699219e+00,1.759005784988403320e+00,3.984034061431884766e-01,1.069181635975837708e-01,2.176103442907333374e-01,1.052899062633514404e-01,-3.086429275572299957e-02,8.741497248411178589e-02,3.099865615367889404e-01,1.260972023010253906e-01,-2.534101530909538269e-02,1.007585972547531128e-01,1.509672552347183228e-01,3.526661172509193420e-02,5.247142165899276733e-02,2.711719274520874023e+00,2.313254594802856445e+00,-2.608306109905242920e-01,-5.656155943870544434e-01,-6.017536520957946777e-01,-5.859658718109130859e-01,-6.135299801826477051e-01,-5.468199849128723145e-01,-3.248624503612518311e-01,-1.508756428956985474e-01,-3.388553559780120850e-01,-3.427959680557250977e-01,-1.794991940259933472e-01,-2.263275235891342163e-01,-2.872420549392700195e-01,0.000000000000000000e+00
-3.470835685729980469e+00,1.592481017112731934e+00,2.797643542289733887e-01,6.792753934860229492e-02,2.876905798912048340e-01,1.241179853677749634e-01,5.716104805469512939e-02,1.249204725027084351e-01,2.132212817668914795e-01,2.287618629634380341e-02,6.269572675228118896e-02,2.914259433746337891e-01,2.152545452117919922e-01,-5.177362635731697083e-02,1.830726265907287598e-01,2.805166721343994141e+00,2.225087642669677734e+00,-2.733647227287292480e-01,-2.586894929409027100e-01,-5.091494917869567871e-01,-5.308245420455932617e-01,-6.342403888702392578e-01,-5.643761754035949707e-01,-3.899580836296081543e-01,-2.886438965797424316e-01,-3.947566151618957520e-01,-2.220081984996795654e-01,-1.893619447946548462e-01,-3.857184946537017822e-01,-3.891618847846984863e-01,0.000000000000000000e+00
-3.044226408004760742e+00,2.251532077789306641e+00,-3.184373080730438232e-01,-2.110137939453125000e-01,4.010997712612152100e-01,3.827470839023590088e-01,-1.403000652790069580e-01,-4.161418229341506958e-02,2.643315196037292480e-01,1.917678862810134888e-01,-1.341541558504104614e-01,1.456646621227264404e-01,1.856533437967300415e-01,-2.128531225025653839e-02,8.823481202125549316e-02,2.965608596801757812e+00,2.009016275405883789e+00,-3.230257630348205566e-01,-6.265128850936889648e-01,-4.638442993164062500e-01,-4.256545603275299072e-01,-4.513369202613830566e-01,-6.866986155509948730e-01,-3.748966157436370850e-01,-1.727410405874252319e-01,-2.641636431217193604e-01,-3.574476540088653564e-01,-3.197000324726104736e-01,-2.310862392187118530e-01,-2.775166630744934082e-01,0.000000000000000000e+00
-3.358289003372192383e+00,1.807910323143005371e+00,3.158398866653442383e-01,1.680012047290802002e-02,2.422158122062683105e-01,1.603198349475860596e-01,-5.261986330151557922e-02,2.754843980073928833e-02,2.455321699380874634e-01,1.567338407039642334e-01,3.139294311404228210e-02,1.049822792410850525e-01,1.079519614577293396e-01,-1.659849137067794800e-01,3.596661686897277832e-01,2.605018377304077148e+00,2.418665647506713867e+00,-4.116659760475158691e-01,-6.289820671081542969e-01,-5.840815901756286621e-01,-6.241520047187805176e-01,-5.880599021911621094e-01,-4.495479762554168701e-01,-3.235037624835968018e-01,-4.169160965830087662e-03,-2.258350700139999390e-01,-3.625663518905639648e-01,-1.992979645729064941e-01,-3.061423301696777344e-01,-3.156794309616088867e-01,0.000000000000000000e+00
-3.428399562835693359e+00,1.681259393692016602e+00,3.097355067729949951e-01,-3.703091666102409363e-02,1.848661601543426514e-01,3.294909000396728516e-01,2.123959064483642578e-01,4.288671538233757019e-02,8.921021223068237305e-02,3.096671402454376221e-02,4.490196704864501953e-02,2.548244893550872803e-01,2.316201776266098022e-01,-8.207195787690579891e-04,5.409287288784980774e-02,2.880119323730468750e+00,2.118246078491210938e+00,-3.095025420188903809e-01,-4.419118165969848633e-01,-5.409688353538513184e-01,-4.732618033885955811e-01,-5.143203735351562500e-01,-6.654543876647949219e-01,-5.191118121147155762e-01,-2.473609596490859985e-01,-3.229963183403015137e-01,-1.574550122022628784e-01,-1.390662640333175659e-01,-3.074916303157806396e-01,-3.594640195369720459e-01,0.000000000000000000e+00
-3.105439901351928711e+00,2.240586042404174805e+00,-2.322206050157546997e-01,-7.946826517581939697e-02,3.549833595752716064e-01,2.070175856351852417e-01,-1.056066825985908508e-01,6.086309254169464111e-02,1.775124967098236084e-01,1.334577500820159912e-01,-3.512436896562576294e-02,1.171376109123229980e-01,1.168229430913925171e-01,3.632362559437751770e-02,1.131552681326866150e-01,2.941237926483154297e+00,2.057679176330566406e+00,-2.949679195880889893e-01,-6.843978166580200195e-01,-4.271028041839599609e-01,-3.534095883369445801e-01,-3.895238041877746582e-01,-5.892166495323181152e-01,-3.475134968757629395e-01,-1.995901465415954590e-01,-2.917843163013458252e-01,-3.597786128520965576e-01,-3.946108520030975342e-01,-3.267355561256408691e-01,-3.402862250804901123e-01,0.000000000000000000e+00
-3.208418130874633789e+00,2.104923486709594727e+00,-4.350487515330314636e-02,-6.582885235548019409e-02,2.736622095108032227e-01,2.210381925106048584e-01,-4.141435772180557251e-02,5.001869425177574158e-02,1.773907840251922607e-01,6.683520972728729248e-02,3.448846563696861267e-02,2.029571682214736938e-01,7.598724961280822754e-02,-7.496433705091476440e-02,2.268288284540176392e-01,2.899568557739257812e+00,2.101081371307373047e+00,-2.351677715778350830e-01,-6.207958459854125977e-01,-4.840558469295501709e-01,-4.986664950847625732e-01,-5.190601944923400879e-01,-5.988945364952087402e-01,-3.547824323177337646e-01,-1.438664346933364868e-01,-2.858803570270538330e-01,-3.162260949611663818e-01,-3.123365044593811035e-01,-2.898367941379547119e-01,-3.410809934139251709e-01,0.000000000000000000e+00
-3.321207761764526367e+00,1.931778430938720703e+00,1.978036016225814819e-01,-4.477914050221443176e-02,1.940538436174392700e-01,1.178460642695426941e-01,2.743108756840229034e-02,9.521339833736419678e-02,2.103000730276107788e-01,1.194460019469261169e-01,7.559812627732753754e-03,1.216047257184982300e-01,1.533874720335006714e-01,-6.424349267035722733e-03,1.959863156080245972e-01,2.824645519256591797e+00,2.213814973831176758e+00,-2.364496886730194092e-01,-5.696732997894287109e-01,-5.718118548393249512e-01,-4.578681886196136475e-01,-4.292487502098083496e-01,-5.122167468070983887e-01,-3.381310999393463135e-01,-2.752039134502410889e-01,-4.294443428516387939e-01,-3.945469260215759277e-01,-2.629723250865936279e-01,-2.727350592613220215e-01,-2.881580293178558350e-01,0.000000000000000000e+00
-3.243687868118286133e+00,2.045614480972290039e+00,1.414135694503784180e-01,-2.612272277474403381e-03,2.175479084253311157e-01,1.157006770372390747e-01,-1.452260091900825500e-02,1.226529777050018311e-01,3.279548585414886475e-01,2.702217921614646912e-02,-1.376085579395294189e-01,1.260540187358856201e-01,2.277568429708480835e-01,5.421609804034233093e-02,-7.502210326492786407e-03,2.796673059463500977e+00,2.215372323989868164e+00,-3.020077347755432129e-01,-5.489012002944946289e-01,-6.235324740409851074e-01,-5.590263605117797852e-01,-5.554773211479187012e-01,-5.534153580665588379e-01,-3.881061971187591553e-01,-1.574248075485229492e-01,-3.638496994972229004e-01,-3.124466538429260254e-01,-1.431202590465545654e-01,-1.859092712402343750e-01,-3.188279569149017334e-01,0.000000000000000000e+00
-3.451779842376708984e+00,1.661875605583190918e+00,2.590162754058837891e-01,2.251252718269824982e-02,2.544176578521728516e-01,2.605623602867126465e-01,1.241865456104278564e-01,3.915151208639144897e-02,1.428458690643310547e-01,8.418346941471099854e-02,7.549432665109634399e-02,1.808845698833465576e-01,1.270000189542770386e-01,1.047129184007644653e-01,1.149360314011573792e-01,2.838024616241455078e+00,2.174484014511108398e+00,-1.931403875350952148e-01,-4.182700812816619873e-01,-5.243860483169555664e-01,-5.489273667335510254e-01,-5.416633486747741699e-01,-6.475592851638793945e-01,-4.622547626495361328e-01,-1.941253244876861572e-01,-2.704555988311767578e-01,-2.510513365268707275e-01,-2.090312689542770386e-01,-3.424271047115325928e-01,-4.092173576354980469e-01,0.000000000000000000e+00
